index,name,age,sex,rt,response,answer,stimulus,target,correct,webgazer_data,webgazer_targets_data,canvas_data,fixation,fixation_target,first_dot
0,scc,24.0,男,,,,,,,,,,,,
1,,,,537.0,6.0,6.0,"[""circle"",""diamond"",""triangle"",""rect"",""star"",""hexagram_1""]",rect,True,"[{""x"":912,""y"":730,""t"":4},{""x"":884,""y"":693,""t"":38},{""x"":910,""y"":734,""t"":72},{""x"":903,""y"":713,""t"":106},{""x"":915,""y"":674,""t"":140},{""x"":964,""y"":728,""t"":175},{""x"":969,""y"":715,""t"":208},{""x"":989,""y"":734,""t"":242},{""x"":981,""y"":733,""t"":276},{""x"":1011,""y"":719,""t"":310},{""x"":1000,""y"":740,""t"":344},{""x"":1023,""y"":750,""t"":378},{""x"":1034,""y"":731,""t"":412},{""x"":1069,""y"":717,""t"":446},{""x"":1081,""y"":762,""t"":480},{""x"":1078,""y"":764,""t"":513}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":450,""bottom"":290.1923788646684,""left"":350},{""x"":700,""y"":240.1923788646684,""width"":92,""height"":92,""top"":194.1923788646684,""right"":746,""bottom"":286.1923788646684,""left"":654},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":750,""bottom"":809.8076211353316,""left"":650},{""x"":400,""y"":759.8076211353316,""width"":92.37604307034013,""height"":80,""top"":719.8076211353316,""right"":446.18802153517004,""bottom"":799.8076211353316,""left"":353.81197846482996}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'star': [{'x': 579, 'y': 679.609375, 't': 242, 'tagged': False}, {'x': 601, 'y': 664.609375, 't': 310, 'tagged': False}, {'x': 590, 'y': 685.609375, 't': 344, 'tagged': False}, {'x': 613, 'y': 695.609375, 't': 378, 'tagged': False}, {'x': 624, 'y': 676.609375, 't': 412, 'tagged': False}, {'x': 659, 'y': 662.609375, 't': 446, 'tagged': False}, {'x': 671, 'y': 707.609375, 't': 480, 'tagged': False}, {'x': 668, 'y': 709.609375, 't': 513, 'tagged': False}]}, {'hexagram_1': [{'x': 502, 'y': 675.609375, 't': 4, 'tagged': True}, {'x': 474, 'y': 638.609375, 't': 38, 'tagged': False}, {'x': 500, 'y': 679.609375, 't': 72, 'tagged': False}, {'x': 493, 'y': 658.609375, 't': 106, 'tagged': False}]}]",,hexagram_1
3,,,,848.0,1.0,1.0,"[""star"",""triangle"",""hexagram"",""circle"",""rect"",""diamond_1""]",diamond_1,True,"[{""x"":1119,""y"":762,""t"":4},{""x"":1107,""y"":688,""t"":40},{""x"":1094,""y"":622,""t"":73},{""x"":1106,""y"":559,""t"":106},{""x"":1142,""y"":616,""t"":140},{""x"":1135,""y"":598,""t"":174},{""x"":1105,""y"":554,""t"":208},{""x"":1123,""y"":548,""t"":242},{""x"":1100,""y"":497,""t"":276},{""x"":1082,""y"":469,""t"":310},{""x"":1097,""y"":502,""t"":344},{""x"":1073,""y"":487,""t"":378},{""x"":1040,""y"":464,""t"":412},{""x"":1024,""y"":505,""t"":446},{""x"":1016,""y"":500,""t"":480},{""x"":1002,""y"":522,""t"":514},{""x"":986,""y"":576,""t"":548},{""x"":943,""y"":658,""t"":582},{""x"":841,""y"":745,""t"":616},{""x"":751,""y"":845,""t"":649},{""x"":689,""y"":898,""t"":683},{""x"":667,""y"":929,""t"":718},{""x"":675,""y"":919,""t"":752},{""x"":714,""y"":893,""t"":786},{""x"":754,""y"":838,""t"":821}]","[{""x"":250,""y"":500,""width"":100,""height"":100,""top"":450,""right"":300,""bottom"":550,""left"":200},{""x"":400,""y"":240.1923788646684,""width"":92,""height"":92,""top"":194.1923788646684,""right"":446,""bottom"":286.1923788646684,""left"":354},{""x"":700,""y"":240.1923788646684,""width"":92.37604307034013,""height"":80,""top"":200.1923788646684,""right"":746.18802153517,""bottom"":280.1923788646684,""left"":653.81197846483},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":450,""bottom"":809.8076211353316,""left"":350}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'circle': [{'x': 732, 'y': 561.609375, 't': 140, 'tagged': False}, {'x': 725, 'y': 543.609375, 't': 174, 'tagged': False}, {'x': 713, 'y': 493.609375, 't': 242, 'tagged': False}]}, {'rect': [{'x': 709, 'y': 707.609375, 't': 4, 'tagged': True}, {'x': 697, 'y': 633.609375, 't': 40, 'tagged': False}]}, {'diamond_1': [{'x': 431, 'y': 690.609375, 't': 616, 'tagged': False}, {'x': 341, 'y': 790.609375, 't': 649, 'tagged': False}, {'x': 279, 'y': 843.609375, 't': 683, 'tagged': False}, {'x': 304, 'y': 838.609375, 't': 786, 'tagged': False}, {'x': 344, 'y': 783.609375, 't': 821, 'tagged': False}]}]","{'diamond_1': [{'x': 431, 'y': 690.609375, 't': 616, 'tagged': False}, {'x': 341, 'y': 790.609375, 't': 649, 'tagged': False}, {'x': 279, 'y': 843.609375, 't': 683, 'tagged': False}, {'x': 304, 'y': 838.609375, 't': 786, 'tagged': False}, {'x': 344, 'y': 783.609375, 't': 821, 'tagged': False}]}",rect
4,,,,554.0,9.0,9.0,"[""rect"",""diamond"",""triangle_1"",""star"",""circle"",""hexagram""]",triangle_1,True,"[{""x"":808,""y"":846,""t"":5},{""x"":848,""y"":876,""t"":40},{""x"":880,""y"":874,""t"":73},{""x"":906,""y"":883,""t"":107},{""x"":923,""y"":887,""t"":140},{""x"":949,""y"":879,""t"":173},{""x"":968,""y"":858,""t"":208},{""x"":976,""y"":835,""t"":242},{""x"":981,""y"":866,""t"":276},{""x"":967,""y"":874,""t"":310},{""x"":987,""y"":874,""t"":344},{""x"":1003,""y"":876,""t"":378},{""x"":1023,""y"":869,""t"":412},{""x"":1036,""y"":872,""t"":445},{""x"":1049,""y"":870,""t"":480},{""x"":1050,""y"":886,""t"":515}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":450,""bottom"":290.1923788646684,""left"":350},{""x"":700,""y"":240.1923788646684,""width"":92,""height"":92,""top"":194.1923788646684,""right"":746,""bottom"":286.1923788646684,""left"":654},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":92.37604307034013,""height"":80,""top"":719.8076211353316,""right"":446.18802153517004,""bottom"":799.8076211353316,""left"":353.81197846482996}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'circle': [{'x': 558, 'y': 803.609375, 't': 208, 'tagged': False}, {'x': 566, 'y': 780.609375, 't': 242, 'tagged': False}, {'x': 571, 'y': 811.609375, 't': 276, 'tagged': False}, {'x': 577, 'y': 819.609375, 't': 344, 'tagged': False}, {'x': 593, 'y': 821.609375, 't': 378, 'tagged': False}, {'x': 613, 'y': 814.609375, 't': 412, 'tagged': False}, {'x': 626, 'y': 817.609375, 't': 445, 'tagged': False}, {'x': 639, 'y': 815.609375, 't': 480, 'tagged': False}, {'x': 640, 'y': 831.609375, 't': 515, 'tagged': False}]}, {'hexagram': [{'x': 398, 'y': 791.609375, 't': 5, 'tagged': True}, {'x': 438, 'y': 821.609375, 't': 40, 'tagged': False}, {'x': 470, 'y': 819.609375, 't': 73, 'tagged': False}, {'x': 496, 'y': 828.609375, 't': 107, 'tagged': False}, {'x': 513, 'y': 832.609375, 't': 140, 'tagged': False}]}]",,hexagram
5,,,,640.0,1.0,1.0,"[""ring_1"",""hexagram"",""rect"",""triangle"",""diamond"",""star""]",star,True,"[{""x"":1074,""y"":926,""t"":4},{""x"":1039,""y"":824,""t"":38},{""x"":1061,""y"":831,""t"":72},{""x"":1054,""y"":828,""t"":107},{""x"":1054,""y"":842,""t"":139},{""x"":1084,""y"":878,""t"":174},{""x"":1116,""y"":864,""t"":209},{""x"":1098,""y"":793,""t"":242},{""x"":1093,""y"":842,""t"":276},{""x"":1126,""y"":881,""t"":310},{""x"":1091,""y"":917,""t"":345},{""x"":1091,""y"":944,""t"":378},{""x"":1075,""y"":937,""t"":412},{""x"":1066,""y"":949,""t"":446},{""x"":1037,""y"":950,""t"":480},{""x"":1033,""y"":923,""t"":514},{""x"":1031,""y"":908,""t"":548},{""x"":1022,""y"":800,""t"":582},{""x"":1019,""y"":784,""t"":616}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":92.37604307034013,""height"":80,""top"":200.1923788646684,""right"":446.18802153517004,""bottom"":280.1923788646684,""left"":353.81197846482996},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804},{""x"":700,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":750,""bottom"":809.8076211353316,""left"":650},{""x"":400,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":450,""bottom"":809.8076211353316,""left"":350}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'diamond': [{'x': 664, 'y': 871.609375, 't': 4, 'tagged': True}, {'x': 629, 'y': 769.609375, 't': 38, 'tagged': False}, {'x': 651, 'y': 776.609375, 't': 72, 'tagged': False}, {'x': 644, 'y': 773.609375, 't': 107, 'tagged': False}, {'x': 644, 'y': 787.609375, 't': 139, 'tagged': False}, {'x': 674, 'y': 823.609375, 't': 174, 'tagged': False}, {'x': 706, 'y': 809.609375, 't': 209, 'tagged': False}, {'x': 688, 'y': 738.609375, 't': 242, 'tagged': False}, {'x': 683, 'y': 787.609375, 't': 276, 'tagged': False}, {'x': 716, 'y': 826.609375, 't': 310, 'tagged': False}, {'x': 681, 'y': 862.609375, 't': 345, 'tagged': False}, {'x': 681, 'y': 889.609375, 't': 378, 'tagged': False}, {'x': 665, 'y': 882.609375, 't': 412, 'tagged': False}, {'x': 656, 'y': 894.609375, 't': 446, 'tagged': False}, {'x': 623, 'y': 868.609375, 't': 514, 'tagged': False}, {'x': 621, 'y': 853.609375, 't': 548, 'tagged': False}, {'x': 612, 'y': 745.609375, 't': 582, 'tagged': False}, {'x': 609, 'y': 729.609375, 't': 616, 'tagged': False}]}]",,diamond
6,,,,457.0,4.0,4.0,"[""star_1"",""rect"",""hexagram"",""circle"",""triangle"",""diamond""]",star_1,True,"[{""x"":1015,""y"":798,""t"":5},{""x"":1003,""y"":771,""t"":39},{""x"":996,""y"":807,""t"":72},{""x"":990,""y"":750,""t"":107},{""x"":954,""y"":683,""t"":140},{""x"":916,""y"":670,""t"":174},{""x"":952,""y"":699,""t"":208},{""x"":918,""y"":676,""t"":242},{""x"":884,""y"":652,""t"":276},{""x"":922,""y"":691,""t"":310},{""x"":915,""y"":730,""t"":343},{""x"":867,""y"":723,""t"":378},{""x"":840,""y"":698,""t"":412}]","[{""x"":250,""y"":500,""width"":100,""height"":100,""top"":450,""right"":300,""bottom"":550,""left"":200},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":92.37604307034013,""height"":80,""top"":200.1923788646684,""right"":746.18802153517,""bottom"":280.1923788646684,""left"":653.81197846483},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":92,""height"":92,""top"":713.8076211353316,""right"":746,""bottom"":805.8076211353316,""left"":654},{""x"":400,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":450,""bottom"":809.8076211353316,""left"":350}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'triangle': [{'x': 605, 'y': 743.609375, 't': 5, 'tagged': True}, {'x': 593, 'y': 716.609375, 't': 39, 'tagged': False}, {'x': 586, 'y': 752.609375, 't': 72, 'tagged': False}, {'x': 580, 'y': 695.609375, 't': 107, 'tagged': False}]}, {'diamond': [{'x': 505, 'y': 675.609375, 't': 343, 'tagged': False}, {'x': 457, 'y': 668.609375, 't': 378, 'tagged': False}, {'x': 430, 'y': 643.609375, 't': 412, 'tagged': False}]}]",,triangle
7,,,,1218.0,7.0,7.0,"[""triangle"",""diamond"",""ring_1"",""hexagram"",""star"",""rect""]",diamond,True,"[{""x"":885,""y"":731,""t"":4},{""x"":885,""y"":717,""t"":40},{""x"":884,""y"":730,""t"":72},{""x"":896,""y"":738,""t"":106},{""x"":893,""y"":750,""t"":139},{""x"":886,""y"":710,""t"":174},{""x"":899,""y"":723,""t"":208},{""x"":938,""y"":729,""t"":243},{""x"":951,""y"":788,""t"":275},{""x"":929,""y"":782,""t"":310},{""x"":915,""y"":769,""t"":344},{""x"":917,""y"":750,""t"":378},{""x"":906,""y"":760,""t"":412},{""x"":897,""y"":768,""t"":443},{""x"":893,""y"":790,""t"":480},{""x"":912,""y"":808,""t"":515},{""x"":899,""y"":777,""t"":547},{""x"":924,""y"":732,""t"":583},{""x"":946,""y"":742,""t"":616},{""x"":915,""y"":712,""t"":650},{""x"":894,""y"":680,""t"":684},{""x"":864,""y"":645,""t"":718},{""x"":854,""y"":618,""t"":752},{""x"":856,""y"":594,""t"":786},{""x"":891,""y"":568,""t"":820},{""x"":891,""y"":545,""t"":854},{""x"":876,""y"":568,""t"":888},{""x"":882,""y"":561,""t"":922},{""x"":897,""y"":582,""t"":955},{""x"":877,""y"":621,""t"":990},{""x"":914,""y"":664,""t"":1026},{""x"":890,""y"":658,""t"":1058},{""x"":855,""y"":634,""t"":1093},{""x"":841,""y"":630,""t"":1125},{""x"":873,""y"":691,""t"":1160},{""x"":873,""y"":660,""t"":1194}]","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":400,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":450,""bottom"":290.1923788646684,""left"":350},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":92.37604307034013,""height"":80,""top"":460,""right"":896.18802153517,""bottom"":540,""left"":803.81197846483},{""x"":700,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":750,""bottom"":809.8076211353316,""left"":650},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'rect': [{'x': 475, 'y': 676.609375, 't': 4, 'tagged': True}, {'x': 475, 'y': 662.609375, 't': 40, 'tagged': False}, {'x': 474, 'y': 675.609375, 't': 72, 'tagged': False}, {'x': 486, 'y': 683.609375, 't': 106, 'tagged': False}, {'x': 483, 'y': 695.609375, 't': 139, 'tagged': False}, {'x': 476, 'y': 655.609375, 't': 174, 'tagged': False}, {'x': 489, 'y': 668.609375, 't': 208, 'tagged': False}, {'x': 541, 'y': 733.609375, 't': 275, 'tagged': False}, {'x': 519, 'y': 727.609375, 't': 310, 'tagged': False}, {'x': 505, 'y': 714.609375, 't': 344, 'tagged': False}, {'x': 507, 'y': 695.609375, 't': 378, 'tagged': False}, {'x': 496, 'y': 705.609375, 't': 412, 'tagged': False}, {'x': 487, 'y': 713.609375, 't': 443, 'tagged': False}, {'x': 483, 'y': 735.609375, 't': 480, 'tagged': False}, {'x': 502, 'y': 753.609375, 't': 515, 'tagged': False}, {'x': 489, 'y': 722.609375, 't': 547, 'tagged': False}, {'x': 514, 'y': 677.609375, 't': 583, 'tagged': False}, {'x': 505, 'y': 657.609375, 't': 650, 'tagged': False}, {'x': 463, 'y': 636.609375, 't': 1160, 'tagged': False}]}]",,rect
8,,,,622.0,3.0,3.0,"[""hexagram"",""star"",""circle"",""rect"",""triangle_1"",""diamond""]",triangle_1,True,"[{""x"":909,""y"":717,""t"":5},{""x"":967,""y"":795,""t"":40},{""x"":993,""y"":871,""t"":72},{""x"":998,""y"":910,""t"":108},{""x"":993,""y"":932,""t"":140},{""x"":1028,""y"":954,""t"":173},{""x"":1023,""y"":1004,""t"":207},{""x"":1027,""y"":982,""t"":242},{""x"":1058,""y"":963,""t"":275},{""x"":1057,""y"":938,""t"":310},{""x"":1050,""y"":941,""t"":345},{""x"":1078,""y"":926,""t"":378},{""x"":1085,""y"":923,""t"":411},{""x"":1070,""y"":888,""t"":446},{""x"":1013,""y"":868,""t"":480},{""x"":976,""y"":871,""t"":515},{""x"":967,""y"":883,""t"":547},{""x"":993,""y"":901,""t"":581}]","[{""x"":250,""y"":500,""width"":92.37604307034013,""height"":80,""top"":460,""right"":296.18802153517004,""bottom"":540,""left"":203.81197846482993},{""x"":400,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":450,""bottom"":290.1923788646684,""left"":350},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":92,""height"":92,""top"":713.8076211353316,""right"":746,""bottom"":805.8076211353316,""left"":654},{""x"":400,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":450,""bottom"":809.8076211353316,""left"":350}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'triangle_1': [{'x': 557, 'y': 740.609375, 't': 40, 'tagged': False}, {'x': 583, 'y': 816.609375, 't': 72, 'tagged': False}, {'x': 588, 'y': 855.609375, 't': 108, 'tagged': False}, {'x': 647, 'y': 883.609375, 't': 310, 'tagged': False}, {'x': 640, 'y': 886.609375, 't': 345, 'tagged': False}, {'x': 668, 'y': 871.609375, 't': 378, 'tagged': False}, {'x': 675, 'y': 868.609375, 't': 411, 'tagged': False}, {'x': 660, 'y': 833.609375, 't': 446, 'tagged': False}, {'x': 603, 'y': 813.609375, 't': 480, 'tagged': False}, {'x': 566, 'y': 816.609375, 't': 515, 'tagged': False}, {'x': 583, 'y': 846.609375, 't': 581, 'tagged': False}]}, {'diamond': [{'x': 499, 'y': 662.609375, 't': 5, 'tagged': True}]}]","{'triangle_1': [{'x': 557, 'y': 740.609375, 't': 40, 'tagged': False}, {'x': 583, 'y': 816.609375, 't': 72, 'tagged': False}, {'x': 588, 'y': 855.609375, 't': 108, 'tagged': False}, {'x': 647, 'y': 883.609375, 't': 310, 'tagged': False}, {'x': 640, 'y': 886.609375, 't': 345, 'tagged': False}, {'x': 668, 'y': 871.609375, 't': 378, 'tagged': False}, {'x': 675, 'y': 868.609375, 't': 411, 'tagged': False}, {'x': 660, 'y': 833.609375, 't': 446, 'tagged': False}, {'x': 603, 'y': 813.609375, 't': 480, 'tagged': False}, {'x': 566, 'y': 816.609375, 't': 515, 'tagged': False}, {'x': 583, 'y': 846.609375, 't': 581, 'tagged': False}]}",diamond
9,,,,605.0,1.0,1.0,"[""circle"",""hexagram"",""rect"",""diamond"",""star"",""triangle_1""]",triangle_1,True,"[{""x"":1001,""y"":873,""t"":5},{""x"":994,""y"":841,""t"":40},{""x"":988,""y"":813,""t"":69},{""x"":1012,""y"":793,""t"":107},{""x"":1045,""y"":788,""t"":140},{""x"":1053,""y"":774,""t"":175},{""x"":1057,""y"":789,""t"":208},{""x"":1070,""y"":800,""t"":242},{""x"":1080,""y"":810,""t"":274},{""x"":1059,""y"":773,""t"":310},{""x"":1055,""y"":754,""t"":343},{""x"":1056,""y"":778,""t"":378},{""x"":1053,""y"":813,""t"":411},{""x"":1082,""y"":795,""t"":447},{""x"":1093,""y"":795,""t"":481},{""x"":1094,""y"":859,""t"":514},{""x"":1054,""y"":845,""t"":547},{""x"":1060,""y"":888,""t"":582}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":92.37604307034013,""height"":80,""top"":200.1923788646684,""right"":446.18802153517004,""bottom"":280.1923788646684,""left"":353.81197846482996},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":700,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":750,""bottom"":809.8076211353316,""left"":650},{""x"":400,""y"":759.8076211353316,""width"":92,""height"":92,""top"":713.8076211353316,""right"":446,""bottom"":805.8076211353316,""left"":354}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'star': [{'x': 591, 'y': 818.609375, 't': 5, 'tagged': True}, {'x': 584, 'y': 786.609375, 't': 40, 'tagged': False}, {'x': 578, 'y': 758.609375, 't': 69, 'tagged': False}, {'x': 602, 'y': 738.609375, 't': 107, 'tagged': False}, {'x': 635, 'y': 733.609375, 't': 140, 'tagged': False}, {'x': 643, 'y': 719.609375, 't': 175, 'tagged': False}, {'x': 647, 'y': 734.609375, 't': 208, 'tagged': False}, {'x': 660, 'y': 745.609375, 't': 242, 'tagged': False}, {'x': 670, 'y': 755.609375, 't': 274, 'tagged': False}, {'x': 649, 'y': 718.609375, 't': 310, 'tagged': False}, {'x': 645, 'y': 699.609375, 't': 343, 'tagged': False}, {'x': 646, 'y': 723.609375, 't': 378, 'tagged': False}, {'x': 643, 'y': 758.609375, 't': 411, 'tagged': False}, {'x': 672, 'y': 740.609375, 't': 447, 'tagged': False}, {'x': 683, 'y': 740.609375, 't': 481, 'tagged': False}, {'x': 684, 'y': 804.609375, 't': 514, 'tagged': False}, {'x': 644, 'y': 790.609375, 't': 547, 'tagged': False}, {'x': 650, 'y': 833.609375, 't': 582, 'tagged': False}]}]",,star
10,,,,492.0,3.0,3.0,"[""rect"",""star"",""diamond"",""triangle"",""ring_1"",""hexagram""]",ring_1,True,"[{""x"":1060,""y"":810,""t"":4},{""x"":1056,""y"":779,""t"":39},{""x"":1069,""y"":728,""t"":73},{""x"":1053,""y"":690,""t"":106},{""x"":1045,""y"":665,""t"":141},{""x"":1065,""y"":634,""t"":174},{""x"":1125,""y"":708,""t"":209},{""x"":1142,""y"":628,""t"":242},{""x"":1107,""y"":578,""t"":276},{""x"":1077,""y"":537,""t"":307},{""x"":1077,""y"":538,""t"":344},{""x"":1051,""y"":523,""t"":378},{""x"":1074,""y"":512,""t"":412},{""x"":1086,""y"":538,""t"":446}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":450,""bottom"":290.1923788646684,""left"":350},{""x"":700,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":750,""bottom"":290.1923788646684,""left"":650},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":92.37604307034013,""height"":80,""top"":719.8076211353316,""right"":446.18802153517004,""bottom"":799.8076211353316,""left"":353.81197846482996}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'triangle': [{'x': 732, 'y': 573.609375, 't': 242, 'tagged': False}]}, {'ring_1': [{'x': 650, 'y': 755.609375, 't': 4, 'tagged': True}, {'x': 646, 'y': 724.609375, 't': 39, 'tagged': False}, {'x': 659, 'y': 673.609375, 't': 73, 'tagged': False}, {'x': 643, 'y': 635.609375, 't': 106, 'tagged': False}, {'x': 715, 'y': 653.609375, 't': 209, 'tagged': False}]}]","{'ring_1': [{'x': 650, 'y': 755.609375, 't': 4, 'tagged': True}, {'x': 646, 'y': 724.609375, 't': 39, 'tagged': False}, {'x': 659, 'y': 673.609375, 't': 73, 'tagged': False}, {'x': 643, 'y': 635.609375, 't': 106, 'tagged': False}, {'x': 715, 'y': 653.609375, 't': 209, 'tagged': False}]}",ring_1
